video_id,video_title,video_description,published_at,duration,view_count,video_like_count,comment_count,channel_id,channel_title,channel_subscriber_count,channel_video_count,channel_country,greenland_only_reason
7I-RRMppNiY,GREENLAND 3 GREENLAND 3 GREENLAND 3,"https://travel.mthai.com/world-travel/63619.html?fbclid=IwAR1xBWnsiQIMLgvKnsNX3sKgSaRgs74jZtuz29RL7KQyxPmN36LwEmXe83M-ข้อมูล

https://www.youtube.com/watch?v=iZYGBNM375w -วิดีโอนำเข้า

https://www.youtube.com/watch?v=IStnlAAAI5c-วิดีโอนำเข้า

https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%99%E0%B8%94%E0%B9%8C -ข้อมูล",2021-09-29T17:10:23Z,534,19,0,0,UCQu1nheJwmi7xww1atddFjw,"K,niN",0,3,,title_only_greenland_generic_or_numbers
aw1ktmaf4Ak,GREENLAND,Created by InShot:https://inshotapp.page.link/YTShare,2021-09-30T06:15:43Z,41,2,1,0,UCgXCpCO1DymyZrAKJ2nZ79A,DPD SHORTS,34,87,,title_only_greenland_generic_or_numbers
YpBnoZ3Aw4c,Greenland,,2021-10-09T13:24:13Z,46,1925,99,6,UCg2gjSB4m2qPkEjOA4u8zzQ,It's me 2.0,2060,1055,,title_only_greenland_generic_or_numbers
IlnZJtBwy0o,Greenland,,2021-10-09T15:45:40Z,105,45,5,1,UCpZdZblkPoAfrnAQFM-1d-A,Mikhail Podgainy,292,351,,title_only_greenland_generic_or_numbers
_UBflEkJM2Q,Greenland,#colourkuruvi,2021-10-10T18:11:43Z,41,3,0,0,UC5lGHtxOL-xajWgqHry1cTA,Colour Kuruvi,129,166,IN,title_only_greenland_generic_or_numbers
GePqBiinhjo,🇬🇱 Greenland 9-2015 ✈️,,2021-10-10T22:22:39Z,1425,13,0,0,UC9yHndeUP3SuQRuvo3BA28Q,vb nordkapp moto traveller,48,34,,title_only_greenland_date
8w60lcegMAU,GREENLAND,,2021-10-11T08:08:55Z,16,555,13,1,UCA7L-DRndIJPAEJqxfrKkKQ,UPSC JOURNEY,22,11,,title_only_greenland_generic_or_numbers
b4qxR2bUF_w,greenLand,,2021-10-13T21:04:55Z,66,6,0,0,UCWXAWmi7V3kW8bTp64GTH5Q,Бека Арон,11,20,,title_only_greenland_generic_or_numbers
JbMYGyM6ZZ0,23 Greenland,,2021-10-14T05:12:50Z,54,58,1,0,UCkLxqvD7Bdesde3CucpR6rw,Go Future,5720,1274,,title_only_greenland_generic_or_numbers
ZPZkonXNoZ0,Greenland,,2021-10-15T15:49:23Z,326,20,4,,UC3FaUkUbYkg3JylDR7BLlgA,SS.T for juniors,19,4,,title_only_greenland_generic_or_numbers
la_95fh13Fg,14 October greenland,,2021-10-16T14:06:44Z,13,29,7,0,UC13BqMUeLiEHR1qdjMbBsNQ,AB VLOG,90,37,IN,title_only_greenland_date
avMbRHOpxiQ,Greenland,,2021-10-18T02:00:01Z,25,2,1,0,UChVXUw7CI0GqTqOcVAMxKLg,Around The Asia,4,36,GB,title_only_greenland_generic_or_numbers
9C_iVzI79vg,Greenland,Islande Groenland juin 2021,2021-10-18T09:24:51Z,57,18,2,0,UCLZBqQ79_sBzpU4xI2CE0Vg,Dominique Bleichner,13,20,,title_only_greenland_generic_or_numbers
52t8ABguT6A,#greenland,,2021-10-19T02:52:20Z,20,10,0,0,UC9kC1FqzdTG7AUxvi-cnyRg,Sp8 World AP,5,7,,title_only_greenland_generic_or_numbers
FEFyvFKZpEE,GreenLand,"Provided to YouTube by MUSIC&NEW

GreenLand · Beyond The Secret

GreenLand

℗ MUSIC&NEW

Released on: 2009-07-23

Auto-generated by YouTube.",2021-10-19T15:08:34Z,263,121,2,0,UClgVC5BL1GpAp59qFyfueqw,Beyond The Secret - Topic,3,3,,title_only_greenland_generic_or_numbers
ZfxJF7qBgeU,Greenland,Created by InShot:https://inshotapp.page.link/YTShare,2021-10-23T06:18:28Z,124,5,0,0,UCR9uDbr5Bvsj-UTBrbh_KcQ,N K One,101,219,IN,title_only_greenland_generic_or_numbers
sKNoKzpoZbg,Greenland,,2021-10-29T12:15:15Z,138,24,1,0,UCMobhdTLdmBkZrBqgXSol1w,The Logical World,34,49,,title_only_greenland_generic_or_numbers
UOAg4MQMR0I,Greenland 🇬🇱,,2021-10-31T04:18:25Z,36,58,8,0,UCLKMR9i2gZ5ks2UoP5VXQqg,Shenga gab,40,52,,title_only_greenland_generic_or_numbers
wqsMz1PLC5Y,Greenland #shorts,short video,2021-11-03T06:25:10Z,31,5,4,0,UCnXgSbaeLdTyAG2JP6dJm2A,Slaves of Allah(அல்லாஹ்வின் அடிமைகள்),72,80,IN,title_only_greenland_generic_or_numbers
LzdC2gw6QZQ,greenland ❤️,,2021-11-06T11:12:46Z,15,196,9,2,UCvaAiF23wF_m8b4ZDimwfWw,thamilselvanThamayanthi,8,13,,title_only_greenland_generic_or_numbers
ng8MLxk8fmg,Greenland,,2021-11-06T14:47:01Z,31,54,5,0,UCLKMR9i2gZ5ks2UoP5VXQqg,Shenga gab,40,52,,title_only_greenland_generic_or_numbers
6K4LV2MJgOU,Greenland,,2021-11-06T19:48:41Z,19,7,0,0,UCJ72fQI7ZGmZxIKog3TyHJA,Amin Shakya,9,10,NP,title_only_greenland_generic_or_numbers
VETvnhpDNrU,Greenland,,2021-11-07T10:29:52Z,19,46,0,0,UCJ72fQI7ZGmZxIKog3TyHJA,Amin Shakya,9,10,NP,title_only_greenland_generic_or_numbers
gQOrGjQT8Bk,greenland,,2021-11-12T04:42:38Z,16,63,1,1,UClzVnBccTsUNrC1j_F0G0dw,harvey ช่องรอง,5,21,,title_only_greenland_generic_or_numbers
9KOKFMcZI6c,Greenland,"green land trees over all green every where 

Links: 
Mamaearth: https://bit.ly/3GECL8h
Amazon: https://amzn.to/3jVgSb0
Nykaa: https://bit.ly/31jYlie
Flipkart: https://bit.ly/2ZKDNip

but if you buy from their website, they will link your order to a tree. 

Get the Mamaearth App here : https://bit.ly/3e6GMGe​​​​


--------------------------------------------------------------------------------
Follow me on links -
Facebook:-https://www.facebook.com/profile.php?id=100025003540305

Instagram:-https://www.instagram.com/invites/contact/?i=1181kx4syush&utm_content=l2cey6g

YouTube:-https://www.youtube.com/c/JugiThe

Gmail:-www.handiquejugi@gmail.com",2021-11-16T01:07:29Z,61,54,,0,UCFWjdDkNXCWCLo1zcYmUklw,Jugi Vlogs,924,428,IN,title_only_greenland_generic_or_numbers
JJ0e87tKdcU,Greenland,,2021-11-22T16:44:21Z,46,2,0,0,UCaCUZtaL628u0PicCS-t-Bw,onomujex,1,2,ID,title_only_greenland_generic_or_numbers
CepZSpT9XTM,Greenland,,2021-11-23T09:27:06Z,75,779,5,0,UCvMDTU4EDHHJWyQik_aDqZQ,POR Calabria 2014/2020,166,138,,title_only_greenland_generic_or_numbers
6OzScbAQD98,Greenland 2021,,2021-11-23T16:41:57Z,235,42,0,0,UC9G2X5O_GRwL8DDEQ_ZiHkA,Benny Christiansen,49,40,,title_only_greenland_generic_or_numbers
8TMhfPqxUpc,Greenland,"Groenlandia, il paese degli Inuit, del ghiaccio, degli iceberg. Un paese in cui le persone sono più libere di muoversi in inverno grazie alle slitte, rispetto all'estate. Lo sapete che non ci sono strade che collegano i diversi villaggi? Così in inverno grazie alla neve è facile muoversi sul territorio mentre in estate si può solo volare o navigare... ☺️

#greenland #iceberg #ghiacciaio #inuit #travelvlog #mylife #me#lifeisatravel #ioviaggiosola #ilmondodentro #nomadedigital",2021-11-29T21:57:12Z,35,552,14,0,UClh2kGYEXhoa3YlXw0D3knw,#ioviaggiosola69,71,224,,title_only_greenland_generic_or_numbers
4ErI6uC9pro,Greenland,"pemandangan, indah, slam, west Java, Jawa Barat, rekreasi, tourism, budaya, culture, sightseeing",2021-12-02T00:38:18Z,8,2756,16,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
CEkuX0IBzHE,Greenland,"west java, sightseeing, indah, sweet, Beatifull, slam, jalan culture, budaya, kuliner",2021-12-02T00:41:34Z,6,8,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
KEes77EoJQA,Greenland,,2021-12-02T11:59:11Z,13,81,5,2,UCYkppAV-3KMwJhZIhvm4ZrQ,Mr King,157,79,IN,title_only_greenland_generic_or_numbers
5hclc6dndg0,Greenland,,2021-12-03T07:09:49Z,51,6,0,0,UCrSlDz1_0ky85arxGBO-Shw,SJMR,5,36,,title_only_greenland_generic_or_numbers
bJoY-YRNtZA,Greenland,"sungai,  indah, Beatifull, sightseeing, child, pemandangan, alam",2021-12-05T10:33:18Z,29,502,4,1,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
BtHjvYGsoKo,Greenland,,2021-12-05T12:17:40Z,9,13,0,0,UC68nRz-5gqVXujxG3PcOBhA,Alaa othman,9,62,,title_only_greenland_generic_or_numbers
o4Xbx6G7zEU,Greenland 🇬🇱,,2021-12-07T01:00:46Z,14,13,3,0,UCLKMR9i2gZ5ks2UoP5VXQqg,Shenga gab,40,52,,title_only_greenland_generic_or_numbers
_EIBiB2ItKc,Greenland,"alam, hijau, sejuk, indah, Beatifull, pemandangan, nature, sungai, Jawa Barat  west Java, urban, city, town,",2021-12-07T10:13:58Z,41,34,1,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
ZqhQf3G6wN0,Greenland,,2021-12-08T09:21:17Z,16,1300,52,0,UCxyYpRJafyEfOdmmsSE-J5g,Worldwide in,9,26,,title_only_greenland_generic_or_numbers
x2Qkey6ZTbg,Greenland,"safe, bird, nature, Beatifull, hijau, alami, west Java, Jawa Barat",2021-12-08T17:36:21Z,27,527,5,1,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
A_GJ3LT7-w4,Greenland,"pemandangan, hijau, Jawa Barat, west Java, sightseeing, jalan, sore,",2021-12-09T10:44:45Z,24,8,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
tdsz4N7AI5s,greenland,"indah, lagu, chord, melody, suara, pemandangan, Beatifull",2021-12-09T15:41:36Z,58,4,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
lHQe9QGJV4k,😳🥶Greenland 🇬🇱,,2021-12-10T09:01:47Z,15,1111,73,42,UCp_OtR9U34ZX-vtQ4eFmsyQ,Ruftha's Channel,1340,109,,title_only_greenland_generic_or_numbers
tnAZEhKU__M,Greenland,"alam, Beatifull, hi ja uy, sightseeing, pemandangan, alam, sungai, air, jalan, urban, westjava ,Indonesia, Jawa Barat, gunung",2021-12-12T02:59:55Z,17,701,12,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
9IpKBhIUGxQ,Greenland 🇬🇱,,2021-12-12T09:31:43Z,9,1445,115,1,UCIqkYdNvelyjRet85vjIeoQ,Travel Pal With Queenie,71500,1800,US,title_only_greenland_generic_or_numbers
99FXeqK06tU,Greenland 2,,2021-12-12T16:06:09Z,140,6,0,0,UC9rTRI9_bciBghS8mGu9Anw,Nina Zagreb,4,16,,title_only_greenland_generic_or_numbers
5kW5LQ3UCRs,Greenland 3,,2021-12-12T16:51:01Z,127,5,1,0,UC9rTRI9_bciBghS8mGu9Anw,Nina Zagreb,4,16,,title_only_greenland_generic_or_numbers
L8c9o4fjGsA,Greenland,"hijau  sightseeing, sungai pemandangan  alam,, wisata, tur, trip, westjava, Jawa Barat, sunda, Indonesia",2021-12-16T08:02:49Z,26,108,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
SXpD5nRiXIw,Greenland,"night, sungai, alam, malam, sightseeing, Beatifull, hijau, pagi, sore, gelap, pesona,, tur,, travel, westjava, Jawa Barat, Indonesia",2021-12-16T20:46:55Z,9,2,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
9K9jnkRWHd0,Greenland,"urban, sungai, pemandangan, humble, people, city, westjava, Jawa Barat, Indonesia, sightseeing, hijau, alam",2021-12-17T09:31:35Z,14,14,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
x1h_N3snEjE,Greenland,"hijau, life, love, Indonesia, sightseeing, urban",2021-12-17T12:30:24Z,13,4,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
1PezdTLXb64,Greenland,"whole, of, me, sightseeing, westjava, Jawa Barat, Indonesian",2021-12-21T10:42:57Z,7,13,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
enB4Sk1ZmPI,Greenland,"Beatiful, sightseeing, pemandangan, slam, sungai, hijau, westjava, Jawa Barat, Indonesia, pagi",2021-12-22T02:56:26Z,17,985,6,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
nryeUYk7Nlo,Greenland,"Indonesia, westjava, Jawa Barat, sungai, hijau, pemandangan, alam, sightseeing, nature,",2021-12-22T02:59:25Z,22,632,7,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
gsp0JOnHBlw,Greenland,"hijau, alam, sightseeing, pemandangan, westjava, Jawa Barat, Indonesia",2021-12-26T12:28:39Z,15,2,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
LC6Lx8g7P6Y,Greenland,"green, land, urban, hijau, sungai, sightseeing, pemandangan, Beatifull, togetherness, people",2021-12-27T12:17:33Z,4,111,1,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
1iQJyW6R6LQ,Greenland,"westjava, Indonesia, green, land, rain, season, float, pemandangan, hijau,sightseeing,,desa, urban",2021-12-27T15:22:28Z,7,19,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
J_dlo9yWJKo,Greenland,"alam, hijau, indah, river, people, sightseeing, pemandangan, natural, westjava, Indonesia",2021-12-27T18:58:44Z,3,2,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
BCjgRQLfJ5c,Greenland,"green, hijau, sightseeing, pemandangan, alam, desa",2022-01-02T07:48:47Z,5,38,1,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
6uCpnxKUtCc,Greenland,"musik, sightseeing pemandangan, hijau, alam,",2022-01-02T07:50:17Z,32,13,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
k-gnO8bTkw4,Greenland,"urban, desa, westjava, Jawa Barat, sightseeing",2022-01-02T08:34:06Z,7,9,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
xEwQN29cMwU,Greenland,"hijau, slam, pemandangan, sightseeing,, beautiful, zona, pagi, matahari, jalan, westjava, Indonesia",2022-01-04T01:43:54Z,28,10,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
5KEru6lLD_Q,Greenland,"walking, sightseeing, hijau, pemandangan, alam, desa, urban, sawah, westjava, Jawa Barat, Indonesia",2022-01-04T01:52:40Z,14,648,9,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
uIbf9Mdyj_8,Greenland,"sightseeing, pemandangan, alam, westjava, Indonesia, hijau, zona, beautiful, indah,, pagi, jalan, desa, urban",2022-01-04T02:19:57Z,14,27,2,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
6XXTObVjoQA,Greenland,"westjava, Indonesia, hijau, sightseeing, pemandangan, alam, Beatifull, Jawa Barat",2022-01-04T04:27:20Z,14,2,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
lt91fBJpaTw,Greenland,"pemandangan, sightseeing, hijau, sungai, sawah, jalan,, westjava, Indonesia",2022-01-04T18:21:05Z,20,870,19,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
UDMmisURWEk,Greenland,"morning, pemandangan, sightseeing, westjava, Indonesia, slam, hi",2022-01-04T18:32:28Z,30,223,1,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
aIwDSLGve9g,Greenland,"take a walk, sightseeing, pemandangan, jalan, urban, city, beautiful, westjava, Indonesia",2022-01-05T17:09:08Z,4,532,6,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
MoRf6oTE1zg,Greenland,,2022-01-06T09:51:51Z,16,294,4,0,UCAqHwVph6LAHOUpk8gqe1RA,NAREN KUMAR  Life Official,181,187,,title_only_greenland_generic_or_numbers
8e4BrnXeV60,Greenland,"pemandangan, alam, sore, desa, budak hideung, Indonesia, indah, westjava, Jawa Barat",2022-01-07T10:09:13Z,6,485,14,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
LTeGEz93Dmk,Greenland,"green, land, hijau, pemandangan, sightseeing, alam, westjava, Indonesia, indah",2022-01-08T05:18:17Z,5,408,4,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
G69RzuMYI3o,Greenland,"green, land, hijau, pemandangan, sightseeing, westjava, Indonesia",2022-01-08T08:19:20Z,5,2,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
AxnR8g7Q_Pk,Greenland,"westjava, Indonesia, pemandangan pagi, hijau alam,",2022-01-08T08:20:43Z,5,12,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
3fH1VdQOOSE,Greenland,"green, pemandangan westjava, land, afternoon, Indonesia, Jawa barat, hijau, alam, desa, urban, city",2022-01-08T12:45:38Z,3,0,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
z2x649Bp4Vk,Greenland,"westjava, good, Indonesia, indah, sightseeing, pemandangan, alam, Jawa Barat, hijau",2022-01-10T00:34:39Z,16,41,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
t-nZVdDs5Gc,Greenland,"green, land, westjava, Indonesia, indah, sightseeing pemandangan, alam, hijau",2022-01-10T00:58:33Z,8,4,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
56Q3BsgmheE,Greenland,"hijau, pemandangan, Indonesia, good, indah, Beatifull, sightseeing, take a walk, westjava, Jawa Barat",2022-01-10T01:04:52Z,13,157,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
w_QVuTdgsoU,Greenland,"green, land, westjava, hijau, Indonesia",2022-01-10T02:20:48Z,4,3,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
S1pTG0bQz44,Greenland,,2022-01-10T11:11:40Z,17,7,2,0,UCBHmPVksHyL9naNeBVmSkyw,Roshan Sirpali,11,8,,title_only_greenland_generic_or_numbers
UcItrDMs0Oc,Greenland,"Learn all about the history (including truly fascinating geological history) of the world’s largest island, its culture and economy.

Who lives in Greenland, what do the people live on, how do they travel, are they worried about climate change?",2022-01-11T14:18:40Z,2594,7,0,0,UCH19qkdErZJ3cqkSEAsLxxg,EduArctic2,6,11,,title_only_greenland_generic_or_numbers
c-x45-QE9-k,greenland,,2022-01-12T04:21:39Z,10,327,13,1,UCuYg6pUPuRs1jPTMF_8Lhfw,Traveling to Enjoy Life,2,10,,title_only_greenland_generic_or_numbers
3h32BLcSLdE,Greenland,"Greenland, the world's largest island, lying in the North Atlantic Ocean. Greenland is noted for its vast tundra and immense glaciers.",2022-01-14T05:00:11Z,367,214,44,60,UCnVZ7aTH3M9b6pwICRdTKDA,🌺AMAZING NATURE 21🌺,531,1153,CA,title_only_greenland_generic_or_numbers
LpZkAe5f9R4,Greenland,,2022-01-18T11:33:53Z,5,269,1,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
uvgFZC3y2JM,Greenland,,2022-01-18T11:34:53Z,21,29,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
PFOetPbsDZ0,Greenland,"sore, pemandangan, alam, hijau, westjava, Indonesia, sightseeing",2022-01-20T10:00:47Z,6,109,0,0,UCjTQtK-a89RStENBkHhVbnA,asepuushandayana,92,306,,title_only_greenland_generic_or_numbers
RcvGyFlDxEA,📍Greenland,"Travelचा
is all about sharing travel stuffs.

After all sharing is caring. :)

📍To feel more connected with Travelचा
- Instagram account: https://instagram.com/travelchaaa?utm_medium=copy_link

Subhya!
@travelchaaa

Some Hashtags:
#Travelचा #travelchaaa #world #travelworld #travel #travellers #traveldestinations #traveldiaries #travelvideos #views #short #shorts #unleashyourself #greenland",2022-01-21T08:51:08Z,11,21,1,0,UCi5Wwd7_XkV6YW0iM-vmFiA,Travelचा,727,1337,,title_only_greenland_generic_or_numbers
QuRE2wXVXLM,Greenland,,2022-01-22T05:46:37Z,14,5,0,0,UCle-kaXhob438IRK6erbEuA,Shorts World 🌎,0,8,,title_only_greenland_generic_or_numbers
Cc4QyK5rZmk,Greenland,"Provided to YouTube by Amuseio AB

Greenland · Vundabar

Antics

℗ Vundubar

Released on: 2013-04-24

Composer: Vundabar

Auto-generated by YouTube.",2022-01-26T12:48:32Z,271,248413,3715,30,UCZ3E0yFqaoOudExwS2UDTdw,Vundabar - Topic,48900,126,,title_only_greenland_generic_or_numbers
uvyFZPfQzJk,greenland 🟢🟢🟢#shorts,,2022-01-26T14:18:20Z,7,1351,76,0,UCPxsI34rxloA4orDz5z1pMw,Live To Travel,1190,1263,,title_only_greenland_generic_or_numbers
YRk39zsm5CA,Greenland 🇱🇰,,2022-01-26T15:52:06Z,9,46,3,0,UCtnPserofLgVlTj3nfxlMiw,Aerial Eye,282,190,GB,title_only_greenland_generic_or_numbers
7Z9xPDnpn44,Greenland 🇬🇱,,2022-01-27T16:58:52Z,16,7,1,0,UCoLdlANdGZxjy54H1NK7rpg,BUFIYR,102,667,,title_only_greenland_generic_or_numbers
Qj29STbE6Gk,Greenland❤🥺,,2022-01-28T12:05:55Z,12,4,3,0,UC0BXeryvIjUZAEwmF_nEO7w,just beautiful©,2,5,,title_only_greenland_generic_or_numbers
3G1bZS9TCHs,Greenland 2021,Sailing East Greenland Fiords on Aurora Arktika in September 2021,2022-01-31T02:04:17Z,1149,166,9,0,UCB0ZcmtauX6PrL4Bkf6zk5g,Marcin Malecki,2,4,,title_only_greenland_generic_or_numbers
V6pUsVxiWKg,Greenland,"Learn all about the history (including truly fascinating geological history) of the world’s largest island, its culture and economy.

Who lives in Greenland, what do the people live on, how do they travel, are they worried about climate change?",2022-01-31T15:18:43Z,2594,24,0,0,UCAXMalFigsqOYQjjfbAc0BA,EDU-ARCTIC,1390,432,,title_only_greenland_generic_or_numbers
x2i-WGxRx14,greenland #shorts,,2022-02-02T09:54:12Z,9,4,1,0,UCd-EzliJ50IqpYSL64GM8Fw,Musik Indonesia,23,8,,title_only_greenland_generic_or_numbers
DRJ4ZBjRUDg,Greenland ❄️🌲#shorts,,2022-02-02T21:51:17Z,26,13,1,0,UCxctW8JHngH6yuCnKD-0bYA,confutsii production,131,448,,title_only_greenland_generic_or_numbers
Ay6YagoalQM,Greenland,"-- Created using Powtoon -- Free sign up at http://www.powtoon.com/youtube/ -- Create animated videos and animated presentations for free.  PowToon is a free tool that allows you to develop cool animated clips and animated presentations for your website, office meeting, sales pitch, nonprofit fundraiser, product launch, video resume, or anything else you could use an animated explainer video. PowToon's animation templates help you create animated presentations and animated explainer videos from scratch.  Anyone can produce awesome animations quickly with PowToon, without the cost or hassle other professional animation services require.",2022-02-04T11:38:17Z,86,5,0,0,UCDPNfe8-2R-21kEo3Ivx4yQ,Ashok Gopinath,0,3,,title_only_greenland_generic_or_numbers
